year,iso_code,country,prices,units,value
2023,WSM,Samoa,constant,USD million,31.0283
2023,XKX,Kosovo,constant,USD million,67.2437
2023,YEM,"Yemen, Rep.",constant,USD million,1014.8055
2023,ZAF,South Africa,constant,USD million,6809.2927
2023,ZMB,Zambia,constant,USD million,1958.7227
2023,ZWE,Zimbabwe,constant,USD million,118.732
2024,AFG,Afghanistan,constant,USD million,0.0
2024,AGO,Angola,constant,USD million,14086.9482
2024,ALB,Albania,constant,USD million,354.9352
2024,ARG,Argentina,constant,USD million,6856.867
2024,ARM,Armenia,constant,USD million,364.1006
2024,AZE,Azerbaijan,constant,USD million,2482.7912
2024,BDI,Burundi,constant,USD million,72.2979
2024,BEN,Benin,constant,USD million,716.1908
2024,BFA,Burkina Faso,constant,USD million,301.7228
2024,BGD,Bangladesh,constant,USD million,5381.4093
2024,BGR,Bulgaria,constant,USD million,1344.0623
2024,BIH,Bosnia and Herzegovina,constant,USD million,415.0663
2024,BLR,Belarus,constant,USD million,3289.8837
2024,BLZ,Belize,constant,USD million,124.3925
2024,BOL,Bolivia,constant,USD million,1073.1845
2024,BRA,Brazil,constant,USD million,21185.4336
2024,BTN,Bhutan,constant,USD million,261.2885
2024,BWA,Botswana,constant,USD million,197.6266
2024,CAF,Central African Republic,constant,USD million,17.1056
2024,CHN,China,constant,USD million,63952.2665
2024,CIV,Cote d'Ivoire,constant,USD million,2822.7734
2024,CMR,Cameroon,constant,USD million,1376.7846
2024,COD,"Congo, Dem. Rep.",constant,USD million,506.7847
2024,COG,"Congo, Rep.",constant,USD million,594.0895
2024,COL,Colombia,constant,USD million,8692.8809
2024,COM,Comoros,constant,USD million,27.7028
2024,CPV,Cabo Verde,constant,USD million,128.0272
2024,CRI,Costa Rica,constant,USD million,1097.1157
2024,DJI,Djibouti,constant,USD million,264.3845
2024,DMA,Dominica,constant,USD million,38.7416
2024,DOM,Dominican Republic,constant,USD million,2365.5164
2024,DZA,Algeria,constant,USD million,80.7899
2024,ECU,Ecuador,constant,USD million,3554.6909
2024,EGY,"Egypt, Arab Rep.",constant,USD million,28045.7033
2024,ERI,Eritrea,constant,USD million,0.0
2024,ETH,Ethiopia,constant,USD million,2282.2511
2024,FJI,Fiji,constant,USD million,137.6802
2024,GAB,Gabon,constant,USD million,631.7891
2024,GEO,Georgia,constant,USD million,495.7029
2024,GHA,Ghana,constant,USD million,2654.4909
2024,GIN,Guinea,constant,USD million,436.9631
2024,GMB,"Gambia, The",constant,USD million,85.0189
2024,GNB,Guinea-Bissau,constant,USD million,54.3413
2024,GRD,Grenada,constant,USD million,46.6827
2024,GTM,Guatemala,constant,USD million,763.8892
2024,GUY,Guyana,constant,USD million,149.1741
2024,HND,Honduras,constant,USD million,814.2417
2024,HTI,Haiti,constant,USD million,90.2101
2024,IDN,Indonesia,constant,USD million,32627.33
2024,IND,India,constant,USD million,28574.3297
2024,IRN,"Iran, Islamic Rep.",constant,USD million,53.3814
2024,IRQ,Iraq,constant,USD million,2589.2321
2024,JAM,Jamaica,constant,USD million,809.7676
2024,JOR,Jordan,constant,USD million,1356.225
2024,KAZ,Kazakhstan,constant,USD million,3035.3914
2024,KEN,Kenya,constant,USD million,5529.1531
2024,KGZ,Kyrgyz Republic,constant,USD million,210.6823
2024,KHM,Cambodia,constant,USD million,626.8721
2024,LAO,Lao PDR,constant,USD million,1804.4102
2024,LBN,Lebanon,constant,USD million,0.0
2024,LBR,Liberia,constant,USD million,55.3122
2024,LCA,St. Lucia,constant,USD million,30.9209
2024,LKA,Sri Lanka,constant,USD million,0.0
2024,LSO,Lesotho,constant,USD million,91.1988
2024,MAR,Morocco,constant,USD million,6689.6055
2024,MDA,Moldova,constant,USD million,188.7632
2024,MDG,Madagascar,constant,USD million,427.624
2024,MDV,Maldives,constant,USD million,408.4524
2024,MEX,Mexico,constant,USD million,24752.9047
2024,MKD,North Macedonia,constant,USD million,588.3494
2024,MLI,Mali,constant,USD million,346.1789
2024,MMR,Myanmar,constant,USD million,1048.8069
2024,MNE,Montenegro,constant,USD million,207.3023
2024,MNG,Mongolia,constant,USD million,2342.8336
2024,MOZ,Mozambique,constant,USD million,778.2922
2024,MRT,Mauritania,constant,USD million,424.9567
2024,MUS,Mauritius,constant,USD million,489.253
2024,MWI,Malawi,constant,USD million,154.4304
2024,NER,Niger,constant,USD million,291.8477
2024,NGA,Nigeria,constant,USD million,7491.7628
2024,NIC,Nicaragua,constant,USD million,599.0143
2024,NPL,Nepal,constant,USD million,389.9668
2024,PAK,Pakistan,constant,USD million,0.0
2024,PER,Peru,constant,USD million,1991.855
2024,PHL,Philippines,constant,USD million,6769.3119
2024,PNG,Papua New Guinea,constant,USD million,568.3942
2024,PRY,Paraguay,constant,USD million,1267.5401
2024,RUS,Russian Federation,constant,USD million,15476.2196
2024,RWA,Rwanda,constant,USD million,280.0478
2024,SDN,Sudan,constant,USD million,817.279
2024,SEN,Senegal,constant,USD million,1433.1293
2024,SLB,Solomon Islands,constant,USD million,7.1971
2024,SLE,Sierra Leone,constant,USD million,96.4975
2024,SLV,El Salvador,constant,USD million,1078.0746
2024,SOM,Somalia,constant,USD million,37.5263
2024,SRB,Serbia,constant,USD million,1728.7977
2024,STP,Sao Tome and Principe,constant,USD million,7.6439
2024,SUR,Suriname,constant,USD million,319.7208
2024,SWZ,Eswatini,constant,USD million,92.3202
2024,SYR,Syrian Arab Republic,constant,USD million,0.0
2024,TCD,Chad,constant,USD million,351.9104
2024,TGO,Togo,constant,USD million,212.5284
2024,THA,Thailand,constant,USD million,2663.1673
2024,TJK,Tajikistan,constant,USD million,391.4947
2024,TKM,Turkmenistan,constant,USD million,584.5933
2024,TLS,Timor-Leste,constant,USD million,28.1951
2024,TON,Tonga,constant,USD million,17.9154
2024,TUN,Tunisia,constant,USD million,3594.4688
2024,TUR,Turkiye,constant,USD million,25131.9626
2024,TZA,Tanzania,constant,USD million,1613.591
2024,UGA,Uganda,constant,USD million,945.86
2024,UKR,Ukraine,constant,USD million,3732.9454
2024,UZB,Uzbekistan,constant,USD million,3631.4853
2024,VCT,St. Vincent and the Grenadines,constant,USD million,39.8045
2024,VNM,Viet Nam,constant,USD million,5108.7664
2024,VUT,Vanuatu,constant,USD million,15.3303
2024,WSM,Samoa,constant,USD million,29.5801
2024,XKX,Kosovo,constant,USD million,125.0828
2024,YEM,"Yemen, Rep.",constant,USD million,1085.2547
2024,ZAF,South Africa,constant,USD million,8764.1873
2024,ZMB,Zambia,constant,USD million,2835.532
2024,ZWE,Zimbabwe,constant,USD million,109.1882
2025,AFG,Afghanistan,constant,USD million,0.0
2025,AGO,Angola,constant,USD million,14011.7211
2025,ALB,Albania,constant,USD million,662.9084
2025,ARG,Argentina,constant,USD million,7769.6974
2025,ARM,Armenia,constant,USD million,678.7304
2025,AZE,Azerbaijan,constant,USD million,1069.2358
2025,BDI,Burundi,constant,USD million,78.9661
2025,BEN,Benin,constant,USD million,753.4337
2025,BFA,Burkina Faso,constant,USD million,318.1309
2025,BGD,Bangladesh,constant,USD million,5790.0004
2025,BGR,Bulgaria,constant,USD million,750.6058
2025,BIH,Bosnia and Herzegovina,constant,USD million,391.9876
2025,BLR,Belarus,constant,USD million,2869.8941
2025,BLZ,Belize,constant,USD million,101.5692
2025,BOL,Bolivia,constant,USD million,1083.5755
2025,BRA,Brazil,constant,USD million,19442.2223
2025,BTN,Bhutan,constant,USD million,241.5568
2025,BWA,Botswana,constant,USD million,204.5368
2025,CAF,Central African Republic,constant,USD million,19.6089
2025,CHN,China,constant,USD million,53104.7393
2025,CIV,Cote d'Ivoire,constant,USD million,3116.464
2025,CMR,Cameroon,constant,USD million,1385.2291
2025,COD,"Congo, Dem. Rep.",constant,USD million,393.842
2025,COG,"Congo, Rep.",constant,USD million,550.6268
2025,COL,Colombia,constant,USD million,9048.4888
2025,COM,Comoros,constant,USD million,26.8441
2025,CPV,Cabo Verde,constant,USD million,121.634
2025,CRI,Costa Rica,constant,USD million,1467.4392
2025,DJI,Djibouti,constant,USD million,244.7968
2025,DMA,Dominica,constant,USD million,19.4392
2025,DOM,Dominican Republic,constant,USD million,3301.9516
2025,DZA,Algeria,constant,USD million,69.3165
2025,ECU,Ecuador,constant,USD million,3348.149
2025,EGY,"Egypt, Arab Rep.",constant,USD million,20591.2767
2025,ERI,Eritrea,constant,USD million,0.0
2025,ETH,Ethiopia,constant,USD million,1562.352
2025,FJI,Fiji,constant,USD million,136.9541
2025,GAB,Gabon,constant,USD million,1120.8671
2025,GEO,Georgia,constant,USD million,509.656
2025,GHA,Ghana,constant,USD million,3330.1872
2025,GIN,Guinea,constant,USD million,365.5352
2025,GMB,"Gambia, The",constant,USD million,67.2972
2025,GNB,Guinea-Bissau,constant,USD million,52.0666
2025,GRD,Grenada,constant,USD million,44.857
2025,GTM,Guatemala,constant,USD million,745.4855
2025,GUY,Guyana,constant,USD million,198.5945
2025,HND,Honduras,constant,USD million,764.9821
2025,HTI,Haiti,constant,USD million,87.8344
2025,IDN,Indonesia,constant,USD million,18074.5819
2025,IND,India,constant,USD million,22347.4042
2025,IRN,"Iran, Islamic Rep.",constant,USD million,56.1088
2025,IRQ,Iraq,constant,USD million,2070.831
2025,JAM,Jamaica,constant,USD million,972.0738
2025,JOR,Jordan,constant,USD million,1575.4632
2025,KAZ,Kazakhstan,constant,USD million,3772.6052
2025,KEN,Kenya,constant,USD million,3919.9329
2025,KGZ,Kyrgyz Republic,constant,USD million,267.8783
2025,KHM,Cambodia,constant,USD million,648.4454
2025,LAO,Lao PDR,constant,USD million,2180.5246
2025,LBN,Lebanon,constant,USD million,0.0
2025,LBR,Liberia,constant,USD million,54.2678
2025,LCA,St. Lucia,constant,USD million,35.1974
2025,LKA,Sri Lanka,constant,USD million,0.0
2025,LSO,Lesotho,constant,USD million,85.8162
2025,MAR,Morocco,constant,USD million,4512.8266
2025,MDA,Moldova,constant,USD million,152.0171
2025,MDG,Madagascar,constant,USD million,282.0082
2025,MDV,Maldives,constant,USD million,499.1829
2025,MEX,Mexico,constant,USD million,18685.2383
2025,MKD,North Macedonia,constant,USD million,956.1952
2025,MLI,Mali,constant,USD million,352.6501
2025,MMR,Myanmar,constant,USD million,938.8685
2025,MNE,Montenegro,constant,USD million,539.6859
2025,MNG,Mongolia,constant,USD million,565.9777
2025,MOZ,Mozambique,constant,USD million,701.3397
2025,MRT,Mauritania,constant,USD million,369.069
2025,MUS,Mauritius,constant,USD million,166.9826
2025,MWI,Malawi,constant,USD million,169.4517
2025,NER,Niger,constant,USD million,311.9103
2025,NGA,Nigeria,constant,USD million,10469.4281
2025,NIC,Nicaragua,constant,USD million,640.1821
2025,NPL,Nepal,constant,USD million,421.8708
2025,PAK,Pakistan,constant,USD million,0.0
2025,PER,Peru,constant,USD million,3404.6626
2025,PHL,Philippines,constant,USD million,5627.8561
2025,PNG,Papua New Guinea,constant,USD million,605.3767
2025,PRY,Paraguay,constant,USD million,1325.7785
2025,RUS,Russian Federation,constant,USD million,22469.5736
2025,RWA,Rwanda,constant,USD million,356.6794
2025,SDN,Sudan,constant,USD million,827.9261
2025,SEN,Senegal,constant,USD million,1448.1225
2025,SLB,Solomon Islands,constant,USD million,7.7386
2025,SLE,Sierra Leone,constant,USD million,102.2714
2025,SLV,El Salvador,constant,USD million,1246.7763
2025,SOM,Somalia,constant,USD million,36.515
2025,SRB,Serbia,constant,USD million,1078.5389
2025,STP,Sao Tome and Principe,constant,USD million,7.2019
2025,SUR,Suriname,constant,USD million,313.8305
2025,SWZ,Eswatini,constant,USD million,104.6495
2025,SYR,Syrian Arab Republic,constant,USD million,0.0
2025,TCD,Chad,constant,USD million,339.8294
2025,TGO,Togo,constant,USD million,211.8777
2025,THA,Thailand,constant,USD million,2261.2736
2025,TJK,Tajikistan,constant,USD million,563.9049
2025,TKM,Turkmenistan,constant,USD million,384.7611
2025,TLS,Timor-Leste,constant,USD million,29.5263
2025,TON,Tonga,constant,USD million,17.59
2025,TUN,Tunisia,constant,USD million,2971.6456
2025,TUR,Turkiye,constant,USD million,31837.1145
2025,TZA,Tanzania,constant,USD million,1565.9705
2025,UGA,Uganda,constant,USD million,951.2175
2025,UKR,Ukraine,constant,USD million,2215.5963
2025,UZB,Uzbekistan,constant,USD million,3757.9746
2025,VCT,St. Vincent and the Grenadines,constant,USD million,40.4659
2025,VNM,Viet Nam,constant,USD million,4026.7519
2025,VUT,Vanuatu,constant,USD million,15.2344
2025,WSM,Samoa,constant,USD million,26.8712
2025,XKX,Kosovo,constant,USD million,83.0472
2025,YEM,"Yemen, Rep.",constant,USD million,832.0736
2025,ZAF,South Africa,constant,USD million,9171.9256
2025,ZMB,Zambia,constant,USD million,2063.6429
2025,ZWE,Zimbabwe,constant,USD million,140.7018
