year,iso_code,country,prices,units,value
2019,NIC,Nicaragua,current,USD million,295.3892
2019,NPL,Nepal,current,USD million,245.6268
2019,PAK,Pakistan,current,USD million,9049.3877
2019,PER,Peru,current,USD million,2334.5331
2019,PHL,Philippines,current,USD million,6525.7946
2019,PNG,Papua New Guinea,current,USD million,430.7917
2019,PRY,Paraguay,current,USD million,536.9535
2019,RUS,Russian Federation,current,USD million,40281.0814
2019,RWA,Rwanda,current,USD million,87.2192
2019,SDN,Sudan,current,USD million,178.7715
2019,SEN,Senegal,current,USD million,795.3041
2019,SLB,Solomon Islands,current,USD million,6.2248
2019,SLE,Sierra Leone,current,USD million,49.9997
2019,SLV,El Salvador,current,USD million,1862.512
2019,SOM,Somalia,current,USD million,0.0
2019,SRB,Serbia,current,USD million,3256.998
2019,STP,Sao Tome and Principe,current,USD million,8.2045
2019,SUR,Suriname,current,USD million,182.4592
2019,SWZ,Eswatini,current,USD million,53.1533
2019,SYR,Syrian Arab Republic,current,USD million,0.6617
2019,TCD,Chad,current,USD million,132.4234
2019,TGO,Togo,current,USD million,86.5274
2019,THA,Thailand,current,USD million,2054.6475
2019,TJK,Tajikistan,current,USD million,204.1484
2019,TKM,Turkmenistan,current,USD million,2147.3746
2019,TLS,Timor-Leste,current,USD million,7.06
2019,TON,Tonga,current,USD million,5.4715
2019,TUN,Tunisia,current,USD million,2504.2825
2019,TUR,Turkiye,current,USD million,18476.0051
2019,TZA,Tanzania,current,USD million,1138.9488
2019,UGA,Uganda,current,USD million,280.9806
2019,UKR,Ukraine,current,USD million,4774.1645
2019,UZB,Uzbekistan,current,USD million,685.8968
2019,VCT,St. Vincent and the Grenadines,current,USD million,36.1181
2019,VNM,Viet Nam,current,USD million,4444.6518
2019,VUT,Vanuatu,current,USD million,8.9836
2019,WSM,Samoa,current,USD million,26.9658
2019,XKX,Kosovo,current,USD million,34.1058
2019,YEM,"Yemen, Rep.",current,USD million,84.041
2019,ZAF,South Africa,current,USD million,7673.5855
2019,ZMB,Zambia,current,USD million,1081.3026
2019,ZWE,Zimbabwe,current,USD million,69.1399
2020,AFG,Afghanistan,current,USD million,28.7004
2020,AGO,Angola,current,USD million,6965.3884
2020,ALB,Albania,current,USD million,633.3911
2020,ARG,Argentina,current,USD million,10684.1511
2020,ARM,Armenia,current,USD million,480.3522
2020,AZE,Azerbaijan,current,USD million,1361.9379
2020,BDI,Burundi,current,USD million,14.1414
2020,BEN,Benin,current,USD million,210.5157
2020,BFA,Burkina Faso,current,USD million,135.9135
2020,BGD,Bangladesh,current,USD million,2014.0232
2020,BGR,Bulgaria,current,USD million,545.6725
2020,BIH,Bosnia and Herzegovina,current,USD million,462.4443
2020,BLR,Belarus,current,USD million,3603.9237
2020,BLZ,Belize,current,USD million,75.4201
2020,BOL,Bolivia,current,USD million,820.4532
2020,BRA,Brazil,current,USD million,30933.5156
2020,BTN,Bhutan,current,USD million,46.7594
2020,BWA,Botswana,current,USD million,168.9997
2020,CAF,Central African Republic,current,USD million,4.1212
2020,CHN,China,current,USD million,33817.8621
2020,CIV,Cote d'Ivoire,current,USD million,1845.8385
2020,CMR,Cameroon,current,USD million,951.8629
2020,COD,"Congo, Dem. Rep.",current,USD million,220.5599
2020,COG,"Congo, Rep.",current,USD million,635.7726
2020,COL,Colombia,current,USD million,7075.4272
2020,COM,Comoros,current,USD million,3.3235
2020,CPV,Cabo Verde,current,USD million,59.2757
2020,CRI,Costa Rica,current,USD million,1621.8125
2020,DJI,Djibouti,current,USD million,53.2752
2020,DMA,Dominica,current,USD million,25.6116
2020,DOM,Dominican Republic,current,USD million,4204.3451
2020,DZA,Algeria,current,USD million,99.3312
2020,ECU,Ecuador,current,USD million,4985.0
2020,EGY,"Egypt, Arab Rep.",current,USD million,11444.597
2020,ERI,Eritrea,current,USD million,20.2179
2020,ETH,Ethiopia,current,USD million,1970.0708
2020,FJI,Fiji,current,USD million,255.5134
2020,GAB,Gabon,current,USD million,1405.4868
2020,GEO,Georgia,current,USD million,933.7792
2020,GHA,Ghana,current,USD million,2448.8517
2020,GIN,Guinea,current,USD million,78.4431
2020,GMB,"Gambia, The",current,USD million,30.4244
2020,GNB,Guinea-Bissau,current,USD million,22.9992
2020,GRD,Grenada,current,USD million,44.2998
2020,GTM,Guatemala,current,USD million,1060.4419
2020,GUY,Guyana,current,USD million,76.4537
2020,HND,Honduras,current,USD million,1123.9979
2020,HTI,Haiti,current,USD million,9.744
2020,IDN,Indonesia,current,USD million,28035.0802
2020,IND,India,current,USD million,26000.7411
2020,IRN,"Iran, Islamic Rep.",current,USD million,99.9277
2020,IRQ,Iraq,current,USD million,2775.677
2020,JAM,Jamaica,current,USD million,1073.5261
2020,JOR,Jordan,current,USD million,2298.8473
2020,KAZ,Kazakhstan,current,USD million,2087.0842
2020,KEN,Kenya,current,USD million,2460.3751
2020,KGZ,Kyrgyz Republic,current,USD million,180.7689
2020,KHM,Cambodia,current,USD million,359.127
2020,LAO,Lao PDR,current,USD million,639.7879
2020,LBN,Lebanon,current,USD million,353.1347
2020,LBR,Liberia,current,USD million,24.1528
2020,LCA,St. Lucia,current,USD million,42.3504
2020,LKA,Sri Lanka,current,USD million,4353.6558
2020,LSO,Lesotho,current,USD million,59.8184
2020,MAR,Morocco,current,USD million,4294.0348
2020,MDA,Moldova,current,USD million,141.4327
2020,MDG,Madagascar,current,USD million,103.9684
2020,MDV,Maldives,current,USD million,264.5849
2020,MEX,Mexico,current,USD million,41963.4013
2020,MKD,North Macedonia,current,USD million,737.6295
2020,MLI,Mali,current,USD million,232.5579
2020,MMR,Myanmar,current,USD million,511.7274
2020,MNE,Montenegro,current,USD million,625.2203
2020,MNG,Mongolia,current,USD million,1136.3938
2020,MOZ,Mozambique,current,USD million,631.1111
2020,MRT,Mauritania,current,USD million,269.4306
2020,MUS,Mauritius,current,USD million,368.0925
2020,MWI,Malawi,current,USD million,72.6098
2020,NER,Niger,current,USD million,172.6027
2020,NGA,Nigeria,current,USD million,1565.8365
2020,NIC,Nicaragua,current,USD million,347.1668
2020,NPL,Nepal,current,USD million,258.6019
2020,PAK,Pakistan,current,USD million,7995.9334
2020,PER,Peru,current,USD million,1209.3053
2020,PHL,Philippines,current,USD million,5652.1279
2020,PNG,Papua New Guinea,current,USD million,988.5172
2020,PRY,Paraguay,current,USD million,576.334
2020,RUS,Russian Federation,current,USD million,60444.8226
2020,RWA,Rwanda,current,USD million,113.33
2020,SDN,Sudan,current,USD million,141.4087
2020,SEN,Senegal,current,USD million,807.3364
2020,SLB,Solomon Islands,current,USD million,6.3031
2020,SLE,Sierra Leone,current,USD million,50.8014
2020,SLV,El Salvador,current,USD million,1045.3279
2020,SOM,Somalia,current,USD million,480.8643
2020,SRB,Serbia,current,USD million,2697.5282
2020,STP,Sao Tome and Principe,current,USD million,2.4573
2020,SUR,Suriname,current,USD million,100.0107
2020,SWZ,Eswatini,current,USD million,59.0932
2020,SYR,Syrian Arab Republic,current,USD million,0.0024
2020,TCD,Chad,current,USD million,185.3207
2020,TGO,Togo,current,USD million,85.8416
2020,THA,Thailand,current,USD million,6848.4965
2020,TJK,Tajikistan,current,USD million,164.5507
2020,TKM,Turkmenistan,current,USD million,2078.6603
2020,TLS,Timor-Leste,current,USD million,8.0536
2020,TON,Tonga,current,USD million,5.9928
2020,TUN,Tunisia,current,USD million,2396.8578
2020,TUR,Turkiye,current,USD million,18219.4889
2020,TZA,Tanzania,current,USD million,1199.2655
2020,UGA,Uganda,current,USD million,320.2902
2020,UKR,Ukraine,current,USD million,6879.5286
2020,UZB,Uzbekistan,current,USD million,823.3687
2020,VCT,St. Vincent and the Grenadines,current,USD million,31.6753
2020,VNM,Viet Nam,current,USD million,5111.7633
2020,VUT,Vanuatu,current,USD million,14.4482
2020,WSM,Samoa,current,USD million,21.8793
2020,XKX,Kosovo,current,USD million,37.9566
2020,YEM,"Yemen, Rep.",current,USD million,86.051
2020,ZAF,South Africa,current,USD million,11114.4824
2020,ZMB,Zambia,current,USD million,730.229
2020,ZWE,Zimbabwe,current,USD million,42.6479
2021,AFG,Afghanistan,current,USD million,19.234
2021,AGO,Angola,current,USD million,8886.8158
2021,ALB,Albania,current,USD million,471.5111
2021,ARG,Argentina,current,USD million,5762.35
2021,ARM,Armenia,current,USD million,390.6448
2021,AZE,Azerbaijan,current,USD million,1810.2439
2021,BDI,Burundi,current,USD million,18.6896
2021,BEN,Benin,current,USD million,728.6159
2021,BFA,Burkina Faso,current,USD million,142.5746
2021,BGD,Bangladesh,current,USD million,2778.8372
2021,BGR,Bulgaria,current,USD million,574.142
2021,BIH,Bosnia and Herzegovina,current,USD million,478.4525
2021,BLR,Belarus,current,USD million,2790.9896
2021,BLZ,Belize,current,USD million,613.2227
2021,BOL,Bolivia,current,USD million,800.5346
2021,BRA,Brazil,current,USD million,28907.0176
2021,BTN,Bhutan,current,USD million,116.1848
2021,BWA,Botswana,current,USD million,148.8644
2021,CAF,Central African Republic,current,USD million,6.7279
2021,CHN,China,current,USD million,50360.325
2021,CIV,Cote d'Ivoire,current,USD million,1287.3646
2021,CMR,Cameroon,current,USD million,798.7137
2021,COD,"Congo, Dem. Rep.",current,USD million,310.8863
2021,COG,"Congo, Rep.",current,USD million,385.8674
2021,COL,Colombia,current,USD million,13349.6265
2021,COM,Comoros,current,USD million,1.5899
2021,CPV,Cabo Verde,current,USD million,54.4631
2021,CRI,Costa Rica,current,USD million,1490.6863
2021,DJI,Djibouti,current,USD million,48.5025
2021,DMA,Dominica,current,USD million,16.9943
2021,DOM,Dominican Republic,current,USD million,2216.6516
2021,DZA,Algeria,current,USD million,122.273
2021,ECU,Ecuador,current,USD million,3109.2606
2021,EGY,"Egypt, Arab Rep.",current,USD million,16677.0768
2021,ERI,Eritrea,current,USD million,20.5654
2021,ETH,Ethiopia,current,USD million,2012.8327
2021,FJI,Fiji,current,USD million,24.019
2021,GAB,Gabon,current,USD million,1119.0129
2021,GEO,Georgia,current,USD million,1179.4275
2021,GHA,Ghana,current,USD million,2946.5171
2021,GIN,Guinea,current,USD million,113.2501
2021,GMB,"Gambia, The",current,USD million,33.6604
2021,GNB,Guinea-Bissau,current,USD million,43.8477
2021,GRD,Grenada,current,USD million,45.7317
2021,GTM,Guatemala,current,USD million,888.81
2021,GUY,Guyana,current,USD million,79.4478
2021,HND,Honduras,current,USD million,546.0948
2021,HTI,Haiti,current,USD million,14.9069
2021,IDN,Indonesia,current,USD million,37912.8291
2021,IND,India,current,USD million,16209.3153
2021,IRN,"Iran, Islamic Rep.",current,USD million,94.677
2021,IRQ,Iraq,current,USD million,3202.6936
2021,JAM,Jamaica,current,USD million,1042.6926
2021,JOR,Jordan,current,USD million,2625.8412
2021,KAZ,Kazakhstan,current,USD million,1380.9262
2021,KEN,Kenya,current,USD million,2081.4275
2021,KGZ,Kyrgyz Republic,current,USD million,157.1569
2021,KHM,Cambodia,current,USD million,394.8278
2021,LAO,Lao PDR,current,USD million,664.8524
2021,LBN,Lebanon,current,USD million,249.4584
2021,LBR,Liberia,current,USD million,19.8485
2021,LCA,St. Lucia,current,USD million,43.6438
2021,LKA,Sri Lanka,current,USD million,4144.7677
2021,LSO,Lesotho,current,USD million,296.7795
2021,MAR,Morocco,current,USD million,4516.7892
2021,MDA,Moldova,current,USD million,160.6844
2021,MDG,Madagascar,current,USD million,128.774
2021,MDV,Maldives,current,USD million,740.9815
2021,MEX,Mexico,current,USD million,52018.2797
2021,MKD,North Macedonia,current,USD million,958.6134
2021,MLI,Mali,current,USD million,269.857
2021,MMR,Myanmar,current,USD million,786.9783
2021,MNE,Montenegro,current,USD million,694.7653
2021,MNG,Mongolia,current,USD million,1288.7031
2021,MOZ,Mozambique,current,USD million,552.9826
2021,MRT,Mauritania,current,USD million,392.8856
2021,MUS,Mauritius,current,USD million,183.0835
2021,MWI,Malawi,current,USD million,81.6638
2021,NER,Niger,current,USD million,192.7323
2021,NGA,Nigeria,current,USD million,2645.682
2021,NIC,Nicaragua,current,USD million,368.9778
2021,NPL,Nepal,current,USD million,276.4172
2021,PAK,Pakistan,current,USD million,9730.1345
2021,PER,Peru,current,USD million,1504.8831
2021,PHL,Philippines,current,USD million,7755.9327
2021,PNG,Papua New Guinea,current,USD million,644.503
2021,PRY,Paraguay,current,USD million,917.6408
2021,RUS,Russian Federation,current,USD million,34088.2217
2021,RWA,Rwanda,current,USD million,461.2727
2021,SDN,Sudan,current,USD million,1686.7028
2021,SEN,Senegal,current,USD million,1445.3037
2021,SLB,Solomon Islands,current,USD million,6.4972
2021,SLE,Sierra Leone,current,USD million,52.1237
2021,SLV,El Salvador,current,USD million,1108.9127
2021,SOM,Somalia,current,USD million,16.6379
2021,SRB,Serbia,current,USD million,2117.4301
2021,STP,Sao Tome and Principe,current,USD million,2.5731
2021,SUR,Suriname,current,USD million,90.7413
2021,SWZ,Eswatini,current,USD million,63.4647
2021,SYR,Syrian Arab Republic,current,USD million,0.0
2021,TCD,Chad,current,USD million,318.855
2021,TGO,Togo,current,USD million,107.7509
2021,THA,Thailand,current,USD million,1544.1235
2021,TJK,Tajikistan,current,USD million,221.1983
2021,TKM,Turkmenistan,current,USD million,1627.2257
2021,TLS,Timor-Leste,current,USD million,9.5985
2021,TON,Tonga,current,USD million,4.7863
2021,TUN,Tunisia,current,USD million,3464.8828
2021,TUR,Turkiye,current,USD million,22050.2977
2021,TZA,Tanzania,current,USD million,1539.2195
2021,UGA,Uganda,current,USD million,618.543
2021,UKR,Ukraine,current,USD million,5065.9794
2021,UZB,Uzbekistan,current,USD million,1090.05
2021,VCT,St. Vincent and the Grenadines,current,USD million,29.7993
2021,VNM,Viet Nam,current,USD million,4508.1197
2021,VUT,Vanuatu,current,USD million,16.9389
2021,WSM,Samoa,current,USD million,13.9157
2021,XKX,Kosovo,current,USD million,44.1165
2021,YEM,"Yemen, Rep.",current,USD million,91.361
2021,ZAF,South Africa,current,USD million,11331.8945
2021,ZMB,Zambia,current,USD million,400.3752
2021,ZWE,Zimbabwe,current,USD million,109.8322
2022,AFG,Afghanistan,current,USD million,12.017
2022,AGO,Angola,current,USD million,8690.4027
2022,ALB,Albania,current,USD million,410.9837
2022,ARG,Argentina,current,USD million,7998.0256
2022,ARM,Armenia,current,USD million,418.0098
2022,AZE,Azerbaijan,current,USD million,1416.8549
2022,BDI,Burundi,current,USD million,25.5755
2022,BEN,Benin,current,USD million,455.6115
2022,BFA,Burkina Faso,current,USD million,183.2897
2022,BGD,Bangladesh,current,USD million,3401.7392
2022,BGR,Bulgaria,current,USD million,1936.8205
2022,BIH,Bosnia and Herzegovina,current,USD million,433.9133
2022,BLR,Belarus,current,USD million,3563.4277
2022,BLZ,Belize,current,USD million,71.6355
2022,BOL,Bolivia,current,USD million,1808.7547
2022,BRA,Brazil,current,USD million,30966.1484
2022,BTN,Bhutan,current,USD million,115.696
2022,BWA,Botswana,current,USD million,159.0794
2022,CAF,Central African Republic,current,USD million,7.1553
2022,CHN,China,current,USD million,72863.2288
2022,CIV,Cote d'Ivoire,current,USD million,1645.189
2022,CMR,Cameroon,current,USD million,1655.4006
2022,COD,"Congo, Dem. Rep.",current,USD million,644.346
2022,COG,"Congo, Rep.",current,USD million,826.2472
2022,COL,Colombia,current,USD million,8798.3538
2022,COM,Comoros,current,USD million,1.6642
2022,CPV,Cabo Verde,current,USD million,97.0379
2022,CRI,Costa Rica,current,USD million,1157.722
2022,DJI,Djibouti,current,USD million,51.8895
2022,DMA,Dominica,current,USD million,27.4667
2022,DOM,Dominican Republic,current,USD million,3161.0346
2022,DZA,Algeria,current,USD million,125.2939
2022,ECU,Ecuador,current,USD million,3135.8263
2022,EGY,"Egypt, Arab Rep.",current,USD million,14657.588
2022,ERI,Eritrea,current,USD million,16.5856
2022,ETH,Ethiopia,current,USD million,1993.2205
2022,FJI,Fiji,current,USD million,103.5133
2022,GAB,Gabon,current,USD million,491.5397
2022,GEO,Georgia,current,USD million,495.5824
2022,GHA,Ghana,current,USD million,1944.2519
2022,GIN,Guinea,current,USD million,193.3113
2022,GMB,"Gambia, The",current,USD million,31.4311
2022,GNB,Guinea-Bissau,current,USD million,61.5074
2022,GRD,Grenada,current,USD million,46.2565
2022,GTM,Guatemala,current,USD million,1595.3962
2022,GUY,Guyana,current,USD million,83.7237
2022,HND,Honduras,current,USD million,697.8398
2022,HTI,Haiti,current,USD million,30.224
2022,IDN,Indonesia,current,USD million,35641.3941
2022,IND,India,current,USD million,17592.762
2022,IRN,"Iran, Islamic Rep.",current,USD million,59.115
2022,IRQ,Iraq,current,USD million,4352.5418
2022,JAM,Jamaica,current,USD million,1084.2332
2022,JOR,Jordan,current,USD million,3612.956
2022,KAZ,Kazakhstan,current,USD million,2954.3293
2022,KEN,Kenya,current,USD million,2960.8385
2022,KGZ,Kyrgyz Republic,current,USD million,243.7896
2022,KHM,Cambodia,current,USD million,467.4519
2022,LAO,Lao PDR,current,USD million,421.3325
2022,LBN,Lebanon,current,USD million,143.3069
2022,LBR,Liberia,current,USD million,31.1295
2022,LCA,St. Lucia,current,USD million,48.7429
2022,LKA,Sri Lanka,current,USD million,2015.0447
2022,LSO,Lesotho,current,USD million,282.5198
2022,MAR,Morocco,current,USD million,4662.5649
2022,MDA,Moldova,current,USD million,135.6216
2022,MDG,Madagascar,current,USD million,136.086
2022,MDV,Maldives,current,USD million,604.0474
2022,MEX,Mexico,current,USD million,24523.3293
2022,MKD,North Macedonia,current,USD million,344.5149
2022,MLI,Mali,current,USD million,287.9132
2022,MMR,Myanmar,current,USD million,899.9307
2022,MNE,Montenegro,current,USD million,401.9638
2022,MNG,Mongolia,current,USD million,1395.0121
2022,MOZ,Mozambique,current,USD million,668.6536
2022,MRT,Mauritania,current,USD million,326.3469
2022,MUS,Mauritius,current,USD million,185.0719
2022,MWI,Malawi,current,USD million,101.365
2022,NER,Niger,current,USD million,253.8712
2022,NGA,Nigeria,current,USD million,2916.4543
2022,NIC,Nicaragua,current,USD million,428.3518
2022,NPL,Nepal,current,USD million,309.2268
2022,PAK,Pakistan,current,USD million,13765.2526
2022,PER,Peru,current,USD million,2264.9239
2022,PHL,Philippines,current,USD million,5507.619
2022,PNG,Papua New Guinea,current,USD million,369.8279
2022,PRY,Paraguay,current,USD million,1003.237
2022,RUS,Russian Federation,current,USD million,45414.4278
2022,RWA,Rwanda,current,USD million,166.2278
2022,SDN,Sudan,current,USD million,169.9938
2022,SEN,Senegal,current,USD million,1015.8511
2022,SLB,Solomon Islands,current,USD million,6.0826
2022,SLE,Sierra Leone,current,USD million,62.1674
2022,SLV,El Salvador,current,USD million,1818.6435
2022,SOM,Somalia,current,USD million,15.3741
2022,SRB,Serbia,current,USD million,1514.6829
2022,STP,Sao Tome and Principe,current,USD million,7.0324
2022,SUR,Suriname,current,USD million,86.6197
2022,SWZ,Eswatini,current,USD million,53.4108
2022,SYR,Syrian Arab Republic,current,USD million,0.0
2022,TCD,Chad,current,USD million,219.6912
2022,TGO,Togo,current,USD million,176.8549
2022,THA,Thailand,current,USD million,1605.2262
2022,TJK,Tajikistan,current,USD million,266.8326
2022,TKM,Turkmenistan,current,USD million,1103.7409
2022,TLS,Timor-Leste,current,USD million,14.494
2022,TON,Tonga,current,USD million,10.7155
2022,TUN,Tunisia,current,USD million,2821.8218
2022,TUR,Turkiye,current,USD million,21395.5666
2022,TZA,Tanzania,current,USD million,1545.1803
2022,UGA,Uganda,current,USD million,691.9852
2022,UKR,Ukraine,current,USD million,2398.9582
2022,UZB,Uzbekistan,current,USD million,1254.2346
2022,VCT,St. Vincent and the Grenadines,current,USD million,35.2481
2022,VNM,Viet Nam,current,USD million,4401.2525
2022,VUT,Vanuatu,current,USD million,20.3931
2022,WSM,Samoa,current,USD million,33.9709
2022,XKX,Kosovo,current,USD million,48.4897
2022,YEM,"Yemen, Rep.",current,USD million,87.817
2022,ZAF,South Africa,current,USD million,13296.6357
2022,ZMB,Zambia,current,USD million,435.3373
2022,ZWE,Zimbabwe,current,USD million,32.1059
2023,AFG,Afghanistan,current,USD million,122.8561
2023,AGO,Angola,current,USD million,12100.2554
2023,ALB,Albania,current,USD million,596.5424
2023,ARG,Argentina,current,USD million,32521.5327
2023,ARM,Armenia,current,USD million,542.7609
2023,AZE,Azerbaijan,current,USD million,1677.0501
2023,BDI,Burundi,current,USD million,43.2113
2023,BEN,Benin,current,USD million,672.3153
2023,BFA,Burkina Faso,current,USD million,345.8013
2023,BGD,Bangladesh,current,USD million,4942.0935
2023,BGR,Bulgaria,current,USD million,1894.4546
2023,BIH,Bosnia and Herzegovina,current,USD million,839.885
2023,BLR,Belarus,current,USD million,4672.2265
2023,BLZ,Belize,current,USD million,153.3358
2023,BOL,Bolivia,current,USD million,1355.7089
2023,BRA,Brazil,current,USD million,19798.9586
2023,BTN,Bhutan,current,USD million,227.2928
2023,BWA,Botswana,current,USD million,236.6106
2023,CAF,Central African Republic,current,USD million,22.9412
2023,CHN,China,current,USD million,57007.7028
2023,CIV,Cote d'Ivoire,current,USD million,2501.0185
2023,CMR,Cameroon,current,USD million,1806.848
2023,COD,"Congo, Dem. Rep.",current,USD million,819.0558
2023,COG,"Congo, Rep.",current,USD million,961.7825
2023,COL,Colombia,current,USD million,10728.4585
2023,COM,Comoros,current,USD million,28.4624
2023,CPV,Cabo Verde,current,USD million,147.3491
2023,CRI,Costa Rica,current,USD million,2433.3686
2023,DJI,Djibouti,current,USD million,285.6973
2023,DMA,Dominica,current,USD million,32.1777
2023,DOM,Dominican Republic,current,USD million,2764.9232
2023,DZA,Algeria,current,USD million,97.4372
2023,ECU,Ecuador,current,USD million,3669.9035
2023,EGY,"Egypt, Arab Rep.",current,USD million,15266.6093
2023,ERI,Eritrea,current,USD million,35.8611
2023,ETH,Ethiopia,current,USD million,3040.4893
2023,FJI,Fiji,current,USD million,146.906
2023,GAB,Gabon,current,USD million,690.8223
2023,GEO,Georgia,current,USD million,583.7111
2023,GHA,Ghana,current,USD million,2997.9033
2023,GIN,Guinea,current,USD million,461.4132
2023,GMB,"Gambia, The",current,USD million,102.3904
2023,GNB,Guinea-Bissau,current,USD million,62.205
2023,GRD,Grenada,current,USD million,55.4217
2023,GTM,Guatemala,current,USD million,923.173
2023,GUY,Guyana,current,USD million,120.2165
2023,HND,Honduras,current,USD million,724.481
2023,HTI,Haiti,current,USD million,159.1285
2023,IDN,Indonesia,current,USD million,23498.9886
2023,IND,India,current,USD million,29293.6206
2023,IRN,"Iran, Islamic Rep.",current,USD million,45.7911
2023,IRQ,Iraq,current,USD million,4388.2797
2023,JAM,Jamaica,current,USD million,903.7402
2023,JOR,Jordan,current,USD million,2332.1786
2023,KAZ,Kazakhstan,current,USD million,2547.6606
2023,KEN,Kenya,current,USD million,3606.5169
2023,KGZ,Kyrgyz Republic,current,USD million,309.0301
2023,KHM,Cambodia,current,USD million,651.2734
2023,LAO,Lao PDR,current,USD million,1615.8102
2023,LBN,Lebanon,current,USD million,3825.3119
2023,LBR,Liberia,current,USD million,59.4135
2023,LCA,St. Lucia,current,USD million,41.2982
2023,LKA,Sri Lanka,current,USD million,7718.104
2023,LSO,Lesotho,current,USD million,86.7326
2023,MAR,Morocco,current,USD million,3973.811
2023,MDA,Moldova,current,USD million,280.079
2023,MDG,Madagascar,current,USD million,203.1835
2023,MDV,Maldives,current,USD million,487.8734
2023,MEX,Mexico,current,USD million,31649.2738
2023,MKD,North Macedonia,current,USD million,1129.1261
2023,MLI,Mali,current,USD million,390.2691
2023,MMR,Myanmar,current,USD million,1107.3138
2023,MNE,Montenegro,current,USD million,321.0578
2023,MNG,Mongolia,current,USD million,1294.9028
2023,MOZ,Mozambique,current,USD million,829.0286
2023,MRT,Mauritania,current,USD million,565.287
2023,MUS,Mauritius,current,USD million,1088.0848
2023,MWI,Malawi,current,USD million,127.0596
2023,NER,Niger,current,USD million,326.2269
2023,NGA,Nigeria,current,USD million,4066.552
2023,NIC,Nicaragua,current,USD million,641.7435
2023,NPL,Nepal,current,USD million,412.8468
2023,PAK,Pakistan,current,USD million,13361.362
2023,PER,Peru,current,USD million,2615.771
2023,PHL,Philippines,current,USD million,5135.5931
2023,PNG,Papua New Guinea,current,USD million,573.4557
2023,PRY,Paraguay,current,USD million,1397.7422
2023,RUS,Russian Federation,current,USD million,23126.1212
2023,RWA,Rwanda,current,USD million,270.777
2023,SDN,Sudan,current,USD million,459.2494
2023,SEN,Senegal,current,USD million,1453.4533
2023,SLB,Solomon Islands,current,USD million,7.1655
2023,SLE,Sierra Leone,current,USD million,67.0646
2023,SLV,El Salvador,current,USD million,1782.5969
2023,SOM,Somalia,current,USD million,53.2224
2023,SRB,Serbia,current,USD million,1560.0369
2023,STP,Sao Tome and Principe,current,USD million,10.1537
2023,SUR,Suriname,current,USD million,297.2489
2023,SWZ,Eswatini,current,USD million,76.9159
2023,SYR,Syrian Arab Republic,current,USD million,104.0604
2023,TCD,Chad,current,USD million,405.729
2023,TGO,Togo,current,USD million,197.6206
2023,THA,Thailand,current,USD million,2765.9132
2023,TJK,Tajikistan,current,USD million,278.0241
2023,TKM,Turkmenistan,current,USD million,1153.942
2023,TLS,Timor-Leste,current,USD million,30.1352
2023,TON,Tonga,current,USD million,21.1586
2023,TUN,Tunisia,current,USD million,3162.8296
2023,TUR,Turkiye,current,USD million,24227.8642
2023,TZA,Tanzania,current,USD million,1724.1669
2023,UGA,Uganda,current,USD million,1070.6255
2023,UKR,Ukraine,current,USD million,5594.14
2023,UZB,Uzbekistan,current,USD million,2361.3929
2023,VCT,St. Vincent and the Grenadines,current,USD million,46.6896
2023,VNM,Viet Nam,current,USD million,5741.5961
2023,VUT,Vanuatu,current,USD million,22.4122
2023,WSM,Samoa,current,USD million,33.6003
2023,XKX,Kosovo,current,USD million,82.6524
2023,YEM,"Yemen, Rep.",current,USD million,552.431
2023,ZAF,South Africa,current,USD million,7087.941
2023,ZMB,Zambia,current,USD million,2037.2456
2023,ZWE,Zimbabwe,current,USD million,163.8811
2024,AFG,Afghanistan,current,USD million,126.6542
2024,AGO,Angola,current,USD million,11556.2016
2024,ALB,Albania,current,USD million,591.9488
2024,ARG,Argentina,current,USD million,6698.0562
2024,ARM,Armenia,current,USD million,564.2261
2024,AZE,Azerbaijan,current,USD million,3324.1159
2024,BDI,Burundi,current,USD million,61.4284
2024,BEN,Benin,current,USD million,813.9968
2024,BFA,Burkina Faso,current,USD million,364.2407
2024,BGD,Bangladesh,current,USD million,5971.8478
2024,BGR,Bulgaria,current,USD million,2247.3389
2024,BIH,Bosnia and Herzegovina,current,USD million,570.4417
2024,BLR,Belarus,current,USD million,3738.7519
2024,BLZ,Belize,current,USD million,150.9267
2024,BOL,Bolivia,current,USD million,1317.1119
2024,BRA,Brazil,current,USD million,24764.434
2024,BTN,Bhutan,current,USD million,287.3014
2024,BWA,Botswana,current,USD million,226.0513
2024,CAF,Central African Republic,current,USD million,23.1731
2024,CHN,China,current,USD million,65612.915
2024,CIV,Cote d'Ivoire,current,USD million,3190.4695
2024,CMR,Cameroon,current,USD million,1669.8496
2024,COD,"Congo, Dem. Rep.",current,USD million,626.7377
2024,COG,"Congo, Rep.",current,USD million,834.6847
2024,COL,Colombia,current,USD million,9300.2844
2024,COM,Comoros,current,USD million,32.3779
2024,CPV,Cabo Verde,current,USD million,152.9368
2024,CRI,Costa Rica,current,USD million,1386.1338
2024,DJI,Djibouti,current,USD million,303.9388
2024,DMA,Dominica,current,USD million,46.8799
2024,DOM,Dominican Republic,current,USD million,2844.2659
2024,DZA,Algeria,current,USD million,96.3116
2024,ECU,Ecuador,current,USD million,3853.0957
2024,EGY,"Egypt, Arab Rep.",current,USD million,18906.2545
2024,ERI,Eritrea,current,USD million,36.5158
2024,ETH,Ethiopia,current,USD million,3890.3644
