year,iso_code,country,debt_type,prices,units,value
2018,ZWE,Zimbabwe,Multilateral,constant,USD million,5.5919
2019,AGO,Angola,Multilateral,constant,USD million,880.465
2019,ALB,Albania,Multilateral,constant,USD million,127.8287
2019,ARG,Argentina,Multilateral,constant,USD million,3683.4964
2019,ARM,Armenia,Multilateral,constant,USD million,177.6322
2019,AZE,Azerbaijan,Multilateral,constant,USD million,943.6536
2019,BDI,Burundi,Multilateral,constant,USD million,23.8555
2019,BEN,Benin,Multilateral,constant,USD million,47.8913
2019,BFA,Burkina Faso,Multilateral,constant,USD million,74.287
2019,BGD,Bangladesh,Multilateral,constant,USD million,1643.3628
2019,BGR,Bulgaria,Multilateral,constant,USD million,124.6753
2019,BIH,Bosnia and Herzegovina,Multilateral,constant,USD million,317.7501
2019,BLR,Belarus,Multilateral,constant,USD million,135.916
2019,BLZ,Belize,Multilateral,constant,USD million,45.0819
2019,BOL,Bolivia,Multilateral,constant,USD million,1042.4355
2019,BRA,Brazil,Multilateral,constant,USD million,1934.4115
2019,BTN,Bhutan,Multilateral,constant,USD million,24.4859
2019,BWA,Botswana,Multilateral,constant,USD million,24.9974
2019,CHN,China,Multilateral,constant,USD million,3760.5581
2019,CIV,Cote d'Ivoire,Multilateral,constant,USD million,324.811
2019,CMR,Cameroon,Multilateral,constant,USD million,179.0094
2019,COD,"Congo, Dem. Rep.",Multilateral,constant,USD million,8.4773
2019,COG,"Congo, Rep.",Multilateral,constant,USD million,244.6377
2019,COL,Colombia,Multilateral,constant,USD million,2018.3047
2019,COM,Comoros,Multilateral,constant,USD million,11.329
2019,CPV,Cabo Verde,Multilateral,constant,USD million,34.1056
2019,CRI,Costa Rica,Multilateral,constant,USD million,951.1768
2019,DJI,Djibouti,Multilateral,constant,USD million,57.4474
2019,DMA,Dominica,Multilateral,constant,USD million,4.1364
2019,DOM,Dominican Republic,Multilateral,constant,USD million,629.7607
2019,ECU,Ecuador,Multilateral,constant,USD million,1934.9544
2019,EGY,"Egypt, Arab Rep.",Multilateral,constant,USD million,4562.1937
2019,ETH,Ethiopia,Multilateral,constant,USD million,93.5736
2019,FJI,Fiji,Multilateral,constant,USD million,16.2797
2019,GAB,Gabon,Multilateral,constant,USD million,321.8784
2019,GEO,Georgia,Multilateral,constant,USD million,385.5113
2019,GHA,Ghana,Multilateral,constant,USD million,102.5131
2019,GIN,Guinea,Multilateral,constant,USD million,51.0436
2019,GMB,"Gambia, The",Multilateral,constant,USD million,14.5722
2019,GNB,Guinea-Bissau,Multilateral,constant,USD million,32.3026
2019,GRD,Grenada,Multilateral,constant,USD million,0.6595
2019,GTM,Guatemala,Multilateral,constant,USD million,45.9788
2019,GUY,Guyana,Multilateral,constant,USD million,41.76
2019,HND,Honduras,Multilateral,constant,USD million,340.3747
2019,HTI,Haiti,Multilateral,constant,USD million,3.1002
2019,IDN,Indonesia,Multilateral,constant,USD million,3396.0035
2019,IND,India,Multilateral,constant,USD million,6079.2877
2019,IRN,"Iran, Islamic Rep.",Multilateral,constant,USD million,13.6652
2019,IRQ,Iraq,Multilateral,constant,USD million,130.9352
2019,JAM,Jamaica,Multilateral,constant,USD million,137.1829
2019,JOR,Jordan,Multilateral,constant,USD million,1179.7642
2019,KAZ,Kazakhstan,Multilateral,constant,USD million,392.4861
2019,KEN,Kenya,Multilateral,constant,USD million,2020.3023
2019,KGZ,Kyrgyz Republic,Multilateral,constant,USD million,16.5332
2019,KHM,Cambodia,Multilateral,constant,USD million,3.2129
2019,LAO,Lao PDR,Multilateral,constant,USD million,84.333
2019,LBN,Lebanon,Multilateral,constant,USD million,102.6723
2019,LCA,St. Lucia,Multilateral,constant,USD million,18.3229
2019,LKA,Sri Lanka,Multilateral,constant,USD million,641.8517
2019,LSO,Lesotho,Multilateral,constant,USD million,29.8399
2019,MAR,Morocco,Multilateral,constant,USD million,2133.6288
2019,MDA,Moldova,Multilateral,constant,USD million,98.5795
2019,MDG,Madagascar,Multilateral,constant,USD million,71.9477
2019,MDV,Maldives,Multilateral,constant,USD million,199.9781
2019,MEX,Mexico,Multilateral,constant,USD million,1931.9008
2019,MKD,North Macedonia,Multilateral,constant,USD million,263.2346
2019,MLI,Mali,Multilateral,constant,USD million,65.6669
2019,MMR,Myanmar,Multilateral,constant,USD million,7.0085
2019,MNE,Montenegro,Multilateral,constant,USD million,48.5207
2019,MNG,Mongolia,Multilateral,constant,USD million,277.5703
2019,MOZ,Mozambique,Multilateral,constant,USD million,26.1521
2019,MRT,Mauritania,Multilateral,constant,USD million,217.6511
2019,MUS,Mauritius,Multilateral,constant,USD million,97.608
2019,MWI,Malawi,Multilateral,constant,USD million,23.7141
2019,NER,Niger,Multilateral,constant,USD million,54.9518
2019,NGA,Nigeria,Multilateral,constant,USD million,1674.6908
2019,NIC,Nicaragua,Multilateral,constant,USD million,442.6013
2019,NPL,Nepal,Multilateral,constant,USD million,32.0486
2019,PAK,Pakistan,Multilateral,constant,USD million,4602.3596
2019,PER,Peru,Multilateral,constant,USD million,892.0071
2019,PHL,Philippines,Multilateral,constant,USD million,1879.0918
2019,PNG,Papua New Guinea,Multilateral,constant,USD million,297.9745
2019,PRY,Paraguay,Multilateral,constant,USD million,435.2896
2019,RUS,Russian Federation,Multilateral,constant,USD million,20.2476
2019,RWA,Rwanda,Multilateral,constant,USD million,165.6462
2019,SDN,Sudan,Multilateral,constant,USD million,644.1324
2019,SEN,Senegal,Multilateral,constant,USD million,507.2036
2019,SLE,Sierra Leone,Multilateral,constant,USD million,12.4905
2019,SLV,El Salvador,Multilateral,constant,USD million,407.5404
2019,SRB,Serbia,Multilateral,constant,USD million,604.4629
2019,STP,Sao Tome and Principe,Multilateral,constant,USD million,2.0429
2019,SUR,Suriname,Multilateral,constant,USD million,70.4745
2019,SWZ,Eswatini,Multilateral,constant,USD million,35.0785
2019,TCD,Chad,Multilateral,constant,USD million,11.8239
2019,TGO,Togo,Multilateral,constant,USD million,18.6076
2019,TJK,Tajikistan,Multilateral,constant,USD million,52.2031
2019,TKM,Turkmenistan,Multilateral,constant,USD million,96.4942
2019,TLS,Timor-Leste,Multilateral,constant,USD million,36.7174
2019,TUN,Tunisia,Multilateral,constant,USD million,1542.0462
2019,TUR,Turkiye,Multilateral,constant,USD million,1639.5035
2019,TZA,Tanzania,Multilateral,constant,USD million,199.5209
2019,UGA,Uganda,Multilateral,constant,USD million,176.9333
2019,UKR,Ukraine,Multilateral,constant,USD million,333.8347
2019,UZB,Uzbekistan,Multilateral,constant,USD million,2866.6667
2019,VCT,St. Vincent and the Grenadines,Multilateral,constant,USD million,10.1046
2019,VNM,Viet Nam,Multilateral,constant,USD million,962.3504
2019,WSM,Samoa,Multilateral,constant,USD million,0.2985
2019,XKX,Kosovo,Multilateral,constant,USD million,25.5024
2019,YEM,"Yemen, Rep.",Multilateral,constant,USD million,112.4543
2019,ZAF,South Africa,Multilateral,constant,USD million,220.7129
2019,ZMB,Zambia,Multilateral,constant,USD million,230.1017
2019,ZWE,Zimbabwe,Multilateral,constant,USD million,5.799
2020,AGO,Angola,Multilateral,constant,USD million,574.773
2020,ALB,Albania,Multilateral,constant,USD million,189.7183
2020,ARG,Argentina,Multilateral,constant,USD million,4773.4224
2020,ARM,Armenia,Multilateral,constant,USD million,88.0208
2020,AZE,Azerbaijan,Multilateral,constant,USD million,471.9628
2020,BDI,Burundi,Multilateral,constant,USD million,2.2076
2020,BEN,Benin,Multilateral,constant,USD million,238.7883
2020,BFA,Burkina Faso,Multilateral,constant,USD million,60.7709
2020,BGD,Bangladesh,Multilateral,constant,USD million,2082.492
2020,BGR,Bulgaria,Multilateral,constant,USD million,269.3639
2020,BIH,Bosnia and Herzegovina,Multilateral,constant,USD million,293.137
2020,BLR,Belarus,Multilateral,constant,USD million,585.5072
2020,BLZ,Belize,Multilateral,constant,USD million,78.1712
2020,BOL,Bolivia,Multilateral,constant,USD million,1080.8751
2020,BRA,Brazil,Multilateral,constant,USD million,3286.2185
2020,BTN,Bhutan,Multilateral,constant,USD million,9.1898
2020,BWA,Botswana,Multilateral,constant,USD million,73.4969
2020,CHN,China,Multilateral,constant,USD million,2876.4895
2020,CIV,Cote d'Ivoire,Multilateral,constant,USD million,689.4667
2020,CMR,Cameroon,Multilateral,constant,USD million,429.9924
2020,COG,"Congo, Rep.",Multilateral,constant,USD million,100.3101
2020,COL,Colombia,Multilateral,constant,USD million,3652.7293
2020,COM,Comoros,Multilateral,constant,USD million,0.8872
2020,CPV,Cabo Verde,Multilateral,constant,USD million,46.431
2020,CRI,Costa Rica,Multilateral,constant,USD million,483.9229
2020,DJI,Djibouti,Multilateral,constant,USD million,26.2657
2020,DMA,Dominica,Multilateral,constant,USD million,20.6285
2020,DOM,Dominican Republic,Multilateral,constant,USD million,1147.0979
2020,ECU,Ecuador,Multilateral,constant,USD million,2977.1777
2020,EGY,"Egypt, Arab Rep.",Multilateral,constant,USD million,6471.2458
2020,ETH,Ethiopia,Multilateral,constant,USD million,144.2599
2020,FJI,Fiji,Multilateral,constant,USD million,317.6329
2020,GAB,Gabon,Multilateral,constant,USD million,191.4733
2020,GEO,Georgia,Multilateral,constant,USD million,751.1098
2020,GHA,Ghana,Multilateral,constant,USD million,320.4931
2020,GIN,Guinea,Multilateral,constant,USD million,46.5633
2020,GMB,"Gambia, The",Multilateral,constant,USD million,19.169
2020,GNB,Guinea-Bissau,Multilateral,constant,USD million,57.7009
2020,GRD,Grenada,Multilateral,constant,USD million,1.4469
2020,GTM,Guatemala,Multilateral,constant,USD million,440.4648
2020,GUY,Guyana,Multilateral,constant,USD million,34.5111
2020,HND,Honduras,Multilateral,constant,USD million,934.2587
2020,IDN,Indonesia,Multilateral,constant,USD million,4525.8993
2020,IND,India,Multilateral,constant,USD million,9215.2476
2020,IRN,"Iran, Islamic Rep.",Multilateral,constant,USD million,118.2361
2020,IRQ,Iraq,Multilateral,constant,USD million,132.0385
2020,JAM,Jamaica,Multilateral,constant,USD million,211.3641
2020,JOR,Jordan,Multilateral,constant,USD million,637.9995
2020,KAZ,Kazakhstan,Multilateral,constant,USD million,1589.8259
2020,KEN,Kenya,Multilateral,constant,USD million,1360.4434
2020,KGZ,Kyrgyz Republic,Multilateral,constant,USD million,24.9749
2020,KHM,Cambodia,Multilateral,constant,USD million,57.2151
2020,LAO,Lao PDR,Multilateral,constant,USD million,51.3505
2020,LBN,Lebanon,Multilateral,constant,USD million,148.3496
2020,LBR,Liberia,Multilateral,constant,USD million,11.0088
2020,LCA,St. Lucia,Multilateral,constant,USD million,25.4413
2020,LKA,Sri Lanka,Multilateral,constant,USD million,1126.6583
2020,LSO,Lesotho,Multilateral,constant,USD million,32.0941
2020,MAR,Morocco,Multilateral,constant,USD million,2810.7469
2020,MDA,Moldova,Multilateral,constant,USD million,167.8476
2020,MDG,Madagascar,Multilateral,constant,USD million,83.6558
2020,MDV,Maldives,Multilateral,constant,USD million,57.19
2020,MEX,Mexico,Multilateral,constant,USD million,1879.1583
2020,MKD,North Macedonia,Multilateral,constant,USD million,229.7637
2020,MLI,Mali,Multilateral,constant,USD million,74.1531
2020,MMR,Myanmar,Multilateral,constant,USD million,46.81
2020,MNE,Montenegro,Multilateral,constant,USD million,74.2003
2020,MNG,Mongolia,Multilateral,constant,USD million,587.0296
2020,MOZ,Mozambique,Multilateral,constant,USD million,20.0683
2020,MRT,Mauritania,Multilateral,constant,USD million,93.5198
2020,MUS,Mauritius,Multilateral,constant,USD million,221.9018
2020,MWI,Malawi,Multilateral,constant,USD million,6.3887
2020,NER,Niger,Multilateral,constant,USD million,158.8604
2020,NGA,Nigeria,Multilateral,constant,USD million,1732.5144
2020,NIC,Nicaragua,Multilateral,constant,USD million,600.1664
2020,NPL,Nepal,Multilateral,constant,USD million,9.2204
2020,PAK,Pakistan,Multilateral,constant,USD million,5723.6097
2020,PER,Peru,Multilateral,constant,USD million,2263.3308
2020,PHL,Philippines,Multilateral,constant,USD million,6992.8039
2020,PNG,Papua New Guinea,Multilateral,constant,USD million,720.4717
2020,PRY,Paraguay,Multilateral,constant,USD million,1981.9493
2020,RUS,Russian Federation,Multilateral,constant,USD million,12.9135
2020,RWA,Rwanda,Multilateral,constant,USD million,62.2486
2020,SDN,Sudan,Multilateral,constant,USD million,8.3768
2020,SEN,Senegal,Multilateral,constant,USD million,488.8693
2020,SLE,Sierra Leone,Multilateral,constant,USD million,8.3875
2020,SLV,El Salvador,Multilateral,constant,USD million,446.8735
2020,SRB,Serbia,Multilateral,constant,USD million,271.8967
2020,SUR,Suriname,Multilateral,constant,USD million,63.6657
2020,SWZ,Eswatini,Multilateral,constant,USD million,50.4628
2020,TCD,Chad,Multilateral,constant,USD million,36.6871
2020,TGO,Togo,Multilateral,constant,USD million,22.9095
2020,TJK,Tajikistan,Multilateral,constant,USD million,212.3411
2020,TKM,Turkmenistan,Multilateral,constant,USD million,194.7025
2020,TLS,Timor-Leste,Multilateral,constant,USD million,24.3389
2020,TON,Tonga,Multilateral,constant,USD million,0.277
2020,TUN,Tunisia,Multilateral,constant,USD million,1424.0108
2020,TUR,Turkiye,Multilateral,constant,USD million,2046.0785
2020,TZA,Tanzania,Multilateral,constant,USD million,282.979
2020,UGA,Uganda,Multilateral,constant,USD million,789.1276
2020,UKR,Ukraine,Multilateral,constant,USD million,609.8974
2020,UZB,Uzbekistan,Multilateral,constant,USD million,3735.8349
2020,VCT,St. Vincent and the Grenadines,Multilateral,constant,USD million,16.3505
2020,VNM,Viet Nam,Multilateral,constant,USD million,1114.5332
2020,WSM,Samoa,Multilateral,constant,USD million,0.1452
2020,XKX,Kosovo,Multilateral,constant,USD million,41.0805
2020,YEM,"Yemen, Rep.",Multilateral,constant,USD million,63.9198
2020,ZAF,South Africa,Multilateral,constant,USD million,1355.9253
2020,ZMB,Zambia,Multilateral,constant,USD million,893.7745
2020,ZWE,Zimbabwe,Multilateral,constant,USD million,3.6218
2021,AGO,Angola,Multilateral,constant,USD million,1397.6553
2021,ALB,Albania,Multilateral,constant,USD million,305.426
2021,ARG,Argentina,Multilateral,constant,USD million,4616.4774
2021,ARM,Armenia,Multilateral,constant,USD million,144.0151
2021,AZE,Azerbaijan,Multilateral,constant,USD million,516.1075
2021,BDI,Burundi,Multilateral,constant,USD million,30.9319
2021,BEN,Benin,Multilateral,constant,USD million,100.0289
2021,BFA,Burkina Faso,Multilateral,constant,USD million,64.7185
2021,BGD,Bangladesh,Multilateral,constant,USD million,2647.4591
2021,BGR,Bulgaria,Multilateral,constant,USD million,378.4556
2021,BIH,Bosnia and Herzegovina,Multilateral,constant,USD million,247.9933
2021,BLR,Belarus,Multilateral,constant,USD million,534.2695
2021,BLZ,Belize,Multilateral,constant,USD million,75.3098
2021,BOL,Bolivia,Multilateral,constant,USD million,812.0086
2021,BRA,Brazil,Multilateral,constant,USD million,3859.7904
2021,BTN,Bhutan,Multilateral,constant,USD million,8.4649
2021,BWA,Botswana,Multilateral,constant,USD million,290.8971
2021,CHN,China,Multilateral,constant,USD million,2944.1193
2021,CIV,Cote d'Ivoire,Multilateral,constant,USD million,406.3279
2021,CMR,Cameroon,Multilateral,constant,USD million,396.7189
2021,COG,"Congo, Rep.",Multilateral,constant,USD million,81.6253
2021,COL,Colombia,Multilateral,constant,USD million,4400.9462
2021,COM,Comoros,Multilateral,constant,USD million,5.7979
2021,CPV,Cabo Verde,Multilateral,constant,USD million,36.8826
2021,CRI,Costa Rica,Multilateral,constant,USD million,749.5228
2021,DJI,Djibouti,Multilateral,constant,USD million,18.6406
2021,DMA,Dominica,Multilateral,constant,USD million,5.4684
2021,DOM,Dominican Republic,Multilateral,constant,USD million,128.5415
2021,ECU,Ecuador,Multilateral,constant,USD million,2197.1245
2021,EGY,"Egypt, Arab Rep.",Multilateral,constant,USD million,5719.1419
2021,ETH,Ethiopia,Multilateral,constant,USD million,95.4194
2021,FJI,Fiji,Multilateral,constant,USD million,50.4993
2021,GAB,Gabon,Multilateral,constant,USD million,54.812
2021,GEO,Georgia,Multilateral,constant,USD million,993.0471
2021,GHA,Ghana,Multilateral,constant,USD million,386.4745
2021,GIN,Guinea,Multilateral,constant,USD million,94.3574
2021,GMB,"Gambia, The",Multilateral,constant,USD million,5.4788
2021,GNB,Guinea-Bissau,Multilateral,constant,USD million,20.9122
2021,GRD,Grenada,Multilateral,constant,USD million,4.6441
2021,GTM,Guatemala,Multilateral,constant,USD million,38.2828
2021,GUY,Guyana,Multilateral,constant,USD million,121.7432
2021,HND,Honduras,Multilateral,constant,USD million,339.1256
2021,IDN,Indonesia,Multilateral,constant,USD million,2927.4676
2021,IND,India,Multilateral,constant,USD million,5466.2092
2021,IRN,"Iran, Islamic Rep.",Multilateral,constant,USD million,0.2096
2021,IRQ,Iraq,Multilateral,constant,USD million,176.0709
2021,JAM,Jamaica,Multilateral,constant,USD million,275.9269
2021,JOR,Jordan,Multilateral,constant,USD million,1032.2367
2021,KAZ,Kazakhstan,Multilateral,constant,USD million,1160.5332
2021,KEN,Kenya,Multilateral,constant,USD million,964.5572
2021,KGZ,Kyrgyz Republic,Multilateral,constant,USD million,27.1541
2021,KHM,Cambodia,Multilateral,constant,USD million,26.9924
2021,LAO,Lao PDR,Multilateral,constant,USD million,70.6996
2021,LBN,Lebanon,Multilateral,constant,USD million,194.9001
2021,LCA,St. Lucia,Multilateral,constant,USD million,13.3483
2021,LKA,Sri Lanka,Multilateral,constant,USD million,1306.8456
2021,LSO,Lesotho,Multilateral,constant,USD million,41.3232
2021,MAR,Morocco,Multilateral,constant,USD million,1534.3693
2021,MDA,Moldova,Multilateral,constant,USD million,139.9205
2021,MDG,Madagascar,Multilateral,constant,USD million,55.8807
2021,MDV,Maldives,Multilateral,constant,USD million,172.7716
2021,MEX,Mexico,Multilateral,constant,USD million,2222.8466
2021,MKD,North Macedonia,Multilateral,constant,USD million,172.249
2021,MLI,Mali,Multilateral,constant,USD million,62.5516
2021,MMR,Myanmar,Multilateral,constant,USD million,4.3399
2021,MNE,Montenegro,Multilateral,constant,USD million,62.2269
2021,MNG,Mongolia,Multilateral,constant,USD million,294.8052
2021,MOZ,Mozambique,Multilateral,constant,USD million,13.4349
2021,MRT,Mauritania,Multilateral,constant,USD million,52.9828
2021,MWI,Malawi,Multilateral,constant,USD million,36.5704
2021,NER,Niger,Multilateral,constant,USD million,120.3394
2021,NGA,Nigeria,Multilateral,constant,USD million,1798.1251
2021,NIC,Nicaragua,Multilateral,constant,USD million,771.2256
2021,NPL,Nepal,Multilateral,constant,USD million,9.5724
2021,PAK,Pakistan,Multilateral,constant,USD million,3845.3048
2021,PER,Peru,Multilateral,constant,USD million,2367.7986
2021,PHL,Philippines,Multilateral,constant,USD million,3910.4574
2021,PNG,Papua New Guinea,Multilateral,constant,USD million,427.2837
2021,PRY,Paraguay,Multilateral,constant,USD million,805.489
2021,RUS,Russian Federation,Multilateral,constant,USD million,15.4281
2021,RWA,Rwanda,Multilateral,constant,USD million,41.5269
2021,SDN,Sudan,Multilateral,constant,USD million,7.6615
2021,SEN,Senegal,Multilateral,constant,USD million,351.5858
2021,SLE,Sierra Leone,Multilateral,constant,USD million,4.3939
2021,SLV,El Salvador,Multilateral,constant,USD million,1091.0378
2021,SRB,Serbia,Multilateral,constant,USD million,432.6692
2021,SUR,Suriname,Multilateral,constant,USD million,56.6344
2021,SWZ,Eswatini,Multilateral,constant,USD million,94.2691
2021,TCD,Chad,Multilateral,constant,USD million,105.2126
2021,TGO,Togo,Multilateral,constant,USD million,10.6777
2021,THA,Thailand,Multilateral,constant,USD million,1300.5634
2021,TJK,Tajikistan,Multilateral,constant,USD million,173.955
2021,TKM,Turkmenistan,Multilateral,constant,USD million,117.2976
2021,TLS,Timor-Leste,Multilateral,constant,USD million,18.0987
2021,TON,Tonga,Multilateral,constant,USD million,0.152
2021,TUN,Tunisia,Multilateral,constant,USD million,834.9645
2021,TUR,Turkiye,Multilateral,constant,USD million,2608.43
2021,TZA,Tanzania,Multilateral,constant,USD million,172.0242
2021,UGA,Uganda,Multilateral,constant,USD million,446.764
2021,UKR,Ukraine,Multilateral,constant,USD million,775.4765
2021,UZB,Uzbekistan,Multilateral,constant,USD million,1812.2658
2021,VCT,St. Vincent and the Grenadines,Multilateral,constant,USD million,9.3332
2021,VNM,Viet Nam,Multilateral,constant,USD million,937.6354
2021,XKX,Kosovo,Multilateral,constant,USD million,44.7053
2021,YEM,"Yemen, Rep.",Multilateral,constant,USD million,23.5897
2021,ZAF,South Africa,Multilateral,constant,USD million,932.6648
2021,ZMB,Zambia,Multilateral,constant,USD million,228.5727
2021,ZWE,Zimbabwe,Multilateral,constant,USD million,2.8715
2022,AGO,Angola,Multilateral,constant,USD million,822.9283
2022,ALB,Albania,Multilateral,constant,USD million,149.2222
2022,ARG,Argentina,Multilateral,constant,USD million,4553.1687
2022,ARM,Armenia,Multilateral,constant,USD million,151.1453
2022,AZE,Azerbaijan,Multilateral,constant,USD million,87.2596
2022,BDI,Burundi,Multilateral,constant,USD million,9.4716
2022,BEN,Benin,Multilateral,constant,USD million,169.2146
2022,BFA,Burkina Faso,Multilateral,constant,USD million,103.5253
2022,BGD,Bangladesh,Multilateral,constant,USD million,2805.4126
2022,BGR,Bulgaria,Multilateral,constant,USD million,358.212
2022,BIH,Bosnia and Herzegovina,Multilateral,constant,USD million,218.6843
2022,BLR,Belarus,Multilateral,constant,USD million,175.4591
2022,BLZ,Belize,Multilateral,constant,USD million,43.447
2022,BOL,Bolivia,Multilateral,constant,USD million,857.3736
2022,BRA,Brazil,Multilateral,constant,USD million,3072.1182
2022,BTN,Bhutan,Multilateral,constant,USD million,11.2859
2022,BWA,Botswana,Multilateral,constant,USD million,172.8192
2022,CHN,China,Multilateral,constant,USD million,2103.2511
2022,CIV,Cote d'Ivoire,Multilateral,constant,USD million,1044.9184
2022,CMR,Cameroon,Multilateral,constant,USD million,337.2576
2022,COD,"Congo, Dem. Rep.",Multilateral,constant,USD million,4.8682
2022,COG,"Congo, Rep.",Multilateral,constant,USD million,75.3439
2022,COL,Colombia,Multilateral,constant,USD million,3041.8273
2022,COM,Comoros,Multilateral,constant,USD million,7.3865
2022,CPV,Cabo Verde,Multilateral,constant,USD million,53.3588
2022,CRI,Costa Rica,Multilateral,constant,USD million,1913.4545
2022,DJI,Djibouti,Multilateral,constant,USD million,14.8729
2022,DMA,Dominica,Multilateral,constant,USD million,10.7107
2022,DOM,Dominican Republic,Multilateral,constant,USD million,477.7178
2022,ECU,Ecuador,Multilateral,constant,USD million,2464.7328
2022,EGY,"Egypt, Arab Rep.",Multilateral,constant,USD million,5660.6755
2022,ETH,Ethiopia,Multilateral,constant,USD million,123.8262
2022,FJI,Fiji,Multilateral,constant,USD million,313.8298
2022,GAB,Gabon,Multilateral,constant,USD million,131.771
2022,GEO,Georgia,Multilateral,constant,USD million,579.8521
2022,GHA,Ghana,Multilateral,constant,USD million,1099.5894
2022,GIN,Guinea,Multilateral,constant,USD million,33.8533
2022,GMB,"Gambia, The",Multilateral,constant,USD million,23.8433
2022,GNB,Guinea-Bissau,Multilateral,constant,USD million,16.739
2022,GRD,Grenada,Multilateral,constant,USD million,8.0878
2022,GTM,Guatemala,Multilateral,constant,USD million,481.6693
2022,GUY,Guyana,Multilateral,constant,USD million,172.5308
2022,HND,Honduras,Multilateral,constant,USD million,643.0837
2022,IDN,Indonesia,Multilateral,constant,USD million,4229.8805
2022,IND,India,Multilateral,constant,USD million,6063.1569
2022,IRN,"Iran, Islamic Rep.",Multilateral,constant,USD million,110.7136
2022,IRQ,Iraq,Multilateral,constant,USD million,127.6056
2022,JAM,Jamaica,Multilateral,constant,USD million,131.3099
2022,JOR,Jordan,Multilateral,constant,USD million,345.1718
2022,KAZ,Kazakhstan,Multilateral,constant,USD million,557.1965
2022,KEN,Kenya,Multilateral,constant,USD million,1301.6145
2022,KGZ,Kyrgyz Republic,Multilateral,constant,USD million,10.0686
2022,KHM,Cambodia,Multilateral,constant,USD million,19.6678
2022,LAO,Lao PDR,Multilateral,constant,USD million,105.1203
2022,LBN,Lebanon,Multilateral,constant,USD million,344.3274
2022,LCA,St. Lucia,Multilateral,constant,USD million,7.3087
2022,LKA,Sri Lanka,Multilateral,constant,USD million,1527.6299
2022,LSO,Lesotho,Multilateral,constant,USD million,35.2012
2022,MAR,Morocco,Multilateral,constant,USD million,2666.4937
2022,MDA,Moldova,Multilateral,constant,USD million,261.021
2022,MDG,Madagascar,Multilateral,constant,USD million,51.0825
2022,MDV,Maldives,Multilateral,constant,USD million,24.9657
2022,MEX,Mexico,Multilateral,constant,USD million,1417.6269
2022,MKD,North Macedonia,Multilateral,constant,USD million,145.9023
2022,MLI,Mali,Multilateral,constant,USD million,98.6392
2022,MMR,Myanmar,Multilateral,constant,USD million,0.0738
2022,MNE,Montenegro,Multilateral,constant,USD million,49.5818
2022,MNG,Mongolia,Multilateral,constant,USD million,273.443
2022,MOZ,Mozambique,Multilateral,constant,USD million,8.6203
2022,MRT,Mauritania,Multilateral,constant,USD million,63.7771
2022,MUS,Mauritius,Multilateral,constant,USD million,3.2351
2022,MWI,Malawi,Multilateral,constant,USD million,40.6705
2022,NER,Niger,Multilateral,constant,USD million,342.4767
2022,NGA,Nigeria,Multilateral,constant,USD million,2744.3261
2022,NIC,Nicaragua,Multilateral,constant,USD million,588.9512
2022,NPL,Nepal,Multilateral,constant,USD million,8.3916
2022,PAK,Pakistan,Multilateral,constant,USD million,4663.7715
2022,PER,Peru,Multilateral,constant,USD million,1296.9548
2022,PHL,Philippines,Multilateral,constant,USD million,3369.4645
2022,PNG,Papua New Guinea,Multilateral,constant,USD million,314.1687
2022,PRY,Paraguay,Multilateral,constant,USD million,1446.6173
2022,RUS,Russian Federation,Multilateral,constant,USD million,0.4108
2022,RWA,Rwanda,Multilateral,constant,USD million,34.7475
2022,SEN,Senegal,Multilateral,constant,USD million,326.9612
2022,SLE,Sierra Leone,Multilateral,constant,USD million,3.7653
2022,SLV,El Salvador,Multilateral,constant,USD million,533.9836
2022,SRB,Serbia,Multilateral,constant,USD million,390.4723
2022,SUR,Suriname,Multilateral,constant,USD million,338.9926
2022,SWZ,Eswatini,Multilateral,constant,USD million,192.4059
2022,TCD,Chad,Multilateral,constant,USD million,4.7146
2022,TGO,Togo,Multilateral,constant,USD million,16.9935
2022,TJK,Tajikistan,Multilateral,constant,USD million,124.0296
2022,TKM,Turkmenistan,Multilateral,constant,USD million,200.4797
2022,TLS,Timor-Leste,Multilateral,constant,USD million,24.3615
2022,TUN,Tunisia,Multilateral,constant,USD million,929.733
2022,TUR,Turkiye,Multilateral,constant,USD million,2702.9692
2022,TZA,Tanzania,Multilateral,constant,USD million,776.2164
2022,UGA,Uganda,Multilateral,constant,USD million,85.0771
2022,UKR,Ukraine,Multilateral,constant,USD million,5389.799
2022,UZB,Uzbekistan,Multilateral,constant,USD million,3983.9189
2022,VCT,St. Vincent and the Grenadines,Multilateral,constant,USD million,36.4924
2022,VNM,Viet Nam,Multilateral,constant,USD million,960.7269
2022,WSM,Samoa,Multilateral,constant,USD million,0.2646
2022,XKX,Kosovo,Multilateral,constant,USD million,48.1929
2022,YEM,"Yemen, Rep.",Multilateral,constant,USD million,13.4353
2022,ZAF,South Africa,Multilateral,constant,USD million,1023.8283
2022,ZMB,Zambia,Multilateral,constant,USD million,777.6793
2022,ZWE,Zimbabwe,Multilateral,constant,USD million,0.7317
2023,AFG,Afghanistan,Multilateral,constant,USD million,9.2094
2023,AGO,Angola,Multilateral,constant,USD million,513.471
2023,ALB,Albania,Multilateral,constant,USD million,108.8526
2023,ARG,Argentina,Multilateral,constant,USD million,3098.7083
2023,ARM,Armenia,Multilateral,constant,USD million,128.0589
2023,AZE,Azerbaijan,Multilateral,constant,USD million,111.2379
