year,iso_code,country,prices,units,value
2024,UGA,Uganda,constant,USD million,506.3783
2024,UKR,Ukraine,constant,USD million,587.3058
2024,UZB,Uzbekistan,constant,USD million,2387.023
2024,VCT,St. Vincent and the Grenadines,constant,USD million,56.9083
2024,VNM,Viet Nam,constant,USD million,913.3181
2024,VUT,Vanuatu,constant,USD million,10.6084
2024,WSM,Samoa,constant,USD million,0.4403
2024,XKX,Kosovo,constant,USD million,144.8934
2024,YEM,"Yemen, Rep.",constant,USD million,508.37
2024,ZAF,South Africa,constant,USD million,117.174
2024,ZMB,Zambia,constant,USD million,476.6975
2024,ZWE,Zimbabwe,constant,USD million,6.7967
2025,AFG,Afghanistan,constant,USD million,0.0
2025,AGO,Angola,constant,USD million,568.0863
2025,ALB,Albania,constant,USD million,75.1851
2025,ARG,Argentina,constant,USD million,1869.6831
2025,ARM,Armenia,constant,USD million,64.575
2025,AZE,Azerbaijan,constant,USD million,27.2161
2025,BDI,Burundi,constant,USD million,31.2474
2025,BEN,Benin,constant,USD million,481.4206
2025,BFA,Burkina Faso,constant,USD million,327.174
2025,BGD,Bangladesh,constant,USD million,2104.7865
2025,BIH,Bosnia and Herzegovina,constant,USD million,152.7081
2025,BLR,Belarus,constant,USD million,84.3243
2025,BLZ,Belize,constant,USD million,21.4887
2025,BOL,Bolivia,constant,USD million,936.9555
2025,BRA,Brazil,constant,USD million,1031.7207
2025,BTN,Bhutan,constant,USD million,20.9629
2025,BWA,Botswana,constant,USD million,20.3989
2025,CAF,Central African Republic,constant,USD million,4.3519
2025,CHN,China,constant,USD million,1970.5162
2025,CIV,Cote d'Ivoire,constant,USD million,754.7897
2025,CMR,Cameroon,constant,USD million,569.1032
2025,COD,"Congo, Dem. Rep.",constant,USD million,419.3107
2025,COG,"Congo, Rep.",constant,USD million,89.7624
2025,COL,Colombia,constant,USD million,293.9755
2025,COM,Comoros,constant,USD million,17.8634
2025,CPV,Cabo Verde,constant,USD million,18.4429
2025,CRI,Costa Rica,constant,USD million,342.3897
2025,DJI,Djibouti,constant,USD million,80.1147
2025,DMA,Dominica,constant,USD million,18.491
2025,DOM,Dominican Republic,constant,USD million,392.6384
2025,ECU,Ecuador,constant,USD million,338.0138
2025,EGY,"Egypt, Arab Rep.",constant,USD million,2572.1741
2025,ERI,Eritrea,constant,USD million,0.0
2025,ETH,Ethiopia,constant,USD million,694.5544
2025,FJI,Fiji,constant,USD million,27.3395
2025,GAB,Gabon,constant,USD million,113.581
2025,GEO,Georgia,constant,USD million,422.753
2025,GHA,Ghana,constant,USD million,439.7709
2025,GIN,Guinea,constant,USD million,133.1702
2025,GMB,"Gambia, The",constant,USD million,25.402
2025,GNB,Guinea-Bissau,constant,USD million,34.0785
2025,GRD,Grenada,constant,USD million,23.1615
2025,GTM,Guatemala,constant,USD million,132.9315
2025,GUY,Guyana,constant,USD million,53.1623
2025,HND,Honduras,constant,USD million,221.274
2025,IDN,Indonesia,constant,USD million,1247.361
2025,IND,India,constant,USD million,4161.5858
2025,IRQ,Iraq,constant,USD million,140.2428
2025,JAM,Jamaica,constant,USD million,29.3686
2025,JOR,Jordan,constant,USD million,522.4692
2025,KAZ,Kazakhstan,constant,USD million,174.2128
2025,KEN,Kenya,constant,USD million,809.1825
2025,KGZ,Kyrgyz Republic,constant,USD million,135.5912
2025,KHM,Cambodia,constant,USD million,374.4383
2025,LAO,Lao PDR,constant,USD million,164.737
2025,LBN,Lebanon,constant,USD million,0.0
2025,LBR,Liberia,constant,USD million,82.1158
2025,LCA,St. Lucia,constant,USD million,26.7309
2025,LKA,Sri Lanka,constant,USD million,0.0
2025,LSO,Lesotho,constant,USD million,82.7178
2025,MAR,Morocco,constant,USD million,948.7924
2025,MDA,Moldova,constant,USD million,131.2748
2025,MDG,Madagascar,constant,USD million,327.7726
2025,MDV,Maldives,constant,USD million,82.4712
2025,MEX,Mexico,constant,USD million,98.8338
2025,MKD,North Macedonia,constant,USD million,134.0241
2025,MLI,Mali,constant,USD million,254.6955
2025,MMR,Myanmar,constant,USD million,685.484
2025,MNE,Montenegro,constant,USD million,29.3081
2025,MNG,Mongolia,constant,USD million,143.1624
2025,MOZ,Mozambique,constant,USD million,119.2462
2025,MRT,Mauritania,constant,USD million,205.0152
2025,MUS,Mauritius,constant,USD million,2.0816
2025,MWI,Malawi,constant,USD million,223.5198
2025,NER,Niger,constant,USD million,454.0993
2025,NGA,Nigeria,constant,USD million,4888.5535
2025,NIC,Nicaragua,constant,USD million,394.6179
2025,NPL,Nepal,constant,USD million,521.6159
2025,PAK,Pakistan,constant,USD million,0.0
2025,PER,Peru,constant,USD million,372.5288
2025,PHL,Philippines,constant,USD million,1225.3536
2025,PNG,Papua New Guinea,constant,USD million,199.4645
2025,PRY,Paraguay,constant,USD million,933.6113
2025,RUS,Russian Federation,constant,USD million,0.238
2025,RWA,Rwanda,constant,USD million,470.7675
2025,SDN,Sudan,constant,USD million,246.6927
2025,SEN,Senegal,constant,USD million,1058.9661
2025,SLB,Solomon Islands,constant,USD million,31.0964
2025,SLE,Sierra Leone,constant,USD million,46.3168
2025,SLV,El Salvador,constant,USD million,421.4513
2025,SRB,Serbia,constant,USD million,403.401
2025,STP,Sao Tome and Principe,constant,USD million,1.5635
2025,SUR,Suriname,constant,USD million,79.693
2025,SWZ,Eswatini,constant,USD million,57.6472
2025,TCD,Chad,constant,USD million,79.4153
2025,TGO,Togo,constant,USD million,170.5804
2025,TJK,Tajikistan,constant,USD million,115.3875
2025,TKM,Turkmenistan,constant,USD million,36.8211
2025,TLS,Timor-Leste,constant,USD million,100.5
2025,TON,Tonga,constant,USD million,0.857
2025,TUN,Tunisia,constant,USD million,701.0391
2025,TUR,Turkiye,constant,USD million,1262.8343
2025,TZA,Tanzania,constant,USD million,1060.58
2025,UGA,Uganda,constant,USD million,353.0847
2025,UKR,Ukraine,constant,USD million,344.0948
2025,UZB,Uzbekistan,constant,USD million,1622.4213
2025,VCT,St. Vincent and the Grenadines,constant,USD million,35.3637
2025,VNM,Viet Nam,constant,USD million,663.7216
2025,VUT,Vanuatu,constant,USD million,9.7458
2025,WSM,Samoa,constant,USD million,0.2138
2025,XKX,Kosovo,constant,USD million,91.2012
2025,YEM,"Yemen, Rep.",constant,USD million,323.2557
2025,ZAF,South Africa,constant,USD million,80.1456
2025,ZMB,Zambia,constant,USD million,313.5034
2025,ZWE,Zimbabwe,constant,USD million,4.8707
